ID,WR,SR,CM,Condition,Trial,Session,BlkB,OddsA,originalOddsA,OddsB,PtResp,RT,CorrectResp,IsCorrect,L(X|A),L(X|B),LR(A),Prior(A),LogLLA,LogBaserate
D106,1,0,0,1,26,1,7,1,44844,0,1,773,1,1,0.019509221,0.000304832,64.00000001,0.999999,4.158883083,13.81550956
D106,1,0,0,1,27,1,7,0,0/10,1,1,431,0,0,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956
D106,1,0,0,1,28,1,3,0.6,44840,0.4,0,584,0,1,0.001219326,0.004877305,0.25,0.6,-1.386294361,0.405465108
D106,1,0,0,1,29,1,5,0.3,44837,0.7,1,641,1,1,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786
D106,1,0,0,1,30,1,6,1,44844,0,1,561,1,1,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956
D106,1,0,0,1,31,1,4,0.4,44838,0.6,1,1160,0,0,0.002438653,0.002438653,1,0.4,0,-0.405465108
D106,1,0,0,1,32,1,4,0.7,44841,0.3,0,610,1,0,0.002438653,0.002438653,1,0.7,0,0.84729786
D106,1,0,0,1,33,1,7,0.7,44841,0.3,1,576,1,1,0.019509221,0.000304832,64.00000001,0.7,4.158883083,0.84729786
D106,1,0,0,1,34,1,5,0.2,44836,0.8,1,801,2,1,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361
D106,1,0,0,1,35,1,7,0.2,44836,0.8,1,624,1,1,0.019509221,0.000304832,64.00000001,0.2,4.158883083,-1.386294361
D106,1,0,0,1,1,2,8,0.3,44837,0.7,1,441,1,1,0.039018442,0.000152416,256,0.3,5.545177444,-0.84729786
D106,1,0,0,1,2,2,6,1,44844,0,1,610,1,1,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956
D106,1,0,0,1,3,2,1,0.8,44842,0.2,0,779,0,1,0.000304832,0.019509221,0.015625,0.8,-4.158883083,1.386294361
D106,1,0,0,1,4,2,5,1,44844,0,1,1018,1,1,0.004877305,0.001219326,4.000000001,0.999999,1.386294361,13.81550956
D106,1,0,0,1,5,2,4,0.4,44838,0.6,0,1610,0,1,0.002438653,0.002438653,1,0.4,0,-0.405465108
D106,1,0,0,1,6,2,3,0.8,44842,0.2,0,2216,2,1,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361
D106,1,0,0,1,7,2,4,0.5,44839,0.5,1,1367,2,1,0.002438653,0.002438653,1,0.5,0,0
D106,1,0,0,1,8,2,2,1,44844,0,0,1546,1,0,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956
D106,1,0,0,1,9,2,3,0.9,44843,0.1,0,2161,1,0,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577
D106,1,0,0,1,10,2,2,0.3,44837,0.7,0,1029,0,1,0.000609663,0.009754611,0.0625,0.3,-2.772588722,-0.84729786
D106,1,0,0,1,11,2,6,0.6,44840,0.4,1,1025,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D106,1,0,0,1,12,2,2,0.9,44843,0.1,0,2086,0,1,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577
D106,1,0,0,1,13,2,4,0.3,44837,0.7,0,1996,0,1,0.002438653,0.002438653,1,0.3,0,-0.84729786
D106,1,0,0,1,14,2,4,0.7,44841,0.3,1,1011,1,1,0.002438653,0.002438653,1,0.7,0,0.84729786
D106,1,0,0,1,15,2,8,0.1,44835,0.9,1,3067,1,1,0.039018442,0.000152416,256,0.1,5.545177444,-2.197224577
D106,1,0,0,1,16,2,6,0,0/10,1,1,3458,0,0,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956
D106,1,0,0,1,17,2,1,0.4,44838,0.6,0,1291,0,1,0.000304832,0.019509221,0.015625,0.4,-4.158883083,-0.405465108
D106,1,0,0,1,18,2,5,0.3,44837,0.7,1,2287,1,1,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786
D106,1,0,0,1,19,2,4,0.8,44842,0.2,1,1395,1,1,0.002438653,0.002438653,1,0.8,0,1.386294361
D106,1,0,0,1,20,2,3,0.7,44841,0.3,0,2148,0,1,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786
D106,1,0,0,1,21,2,8,0.2,44836,0.8,0,999,1,0,0.039018442,0.000152416,256,0.2,5.545177444,-1.386294361
D106,1,0,0,1,22,2,6,0.1,44835,0.9,1,1161,1,1,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577
D106,1,0,0,1,23,2,3,0.6,44840,0.4,0,1473,0,1,0.001219326,0.004877305,0.25,0.6,-1.386294361,0.405465108
D106,1,0,0,1,24,2,1,0.5,44839,0.5,0,1255,0,1,0.000304832,0.019509221,0.015625,0.5,-4.158883083,0
D106,1,0,0,1,25,2,3,0.3,44837,0.7,0,1358,0,1,0.001219326,0.004877305,0.25,0.3,-1.386294361,-0.84729786
D106,1,0,0,1,26,2,6,0.6,44840,0.4,1,1104,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D106,1,0,0,1,27,2,3,0.4,44838,0.6,0,1019,0,1,0.001219326,0.004877305,0.25,0.4,-1.386294361,-0.405465108
D106,1,0,0,1,28,2,5,0.2,44836,0.8,1,1187,2,1,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361
D106,1,0,0,1,29,2,5,0.1,44835,0.9,1,1195,0,0,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577
D106,1,0,0,1,30,2,5,0.4,44838,0.6,1,1564,1,1,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108
D106,1,0,0,1,31,2,5,0,0/10,1,1,1654,0,0,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956
D106,1,0,0,1,32,2,6,0.4,44838,0.6,0,2661,1,0,0.009754611,0.000609663,16,0.4,2.772588722,-0.405465108
D106,1,0,0,1,33,2,2,0,0/10,1,0,922,0,1,0.000609663,0.009754611,0.0625,0.000001,-2.772588722,-13.81550956
D106,1,0,0,1,34,2,7,1,44844,0,1,1024,1,1,0.019509221,0.000304832,64.00000001,0.999999,4.158883083,13.81550956
D106,1,0,0,1,35,2,6,0.3,44837,0.7,1,1190,1,1,0.009754611,0.000609663,16,0.3,2.772588722,-0.84729786
D106,0,1,0,2,1,1,6,0.1,44835,0.9,0,2891,1,0,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577
D106,0,1,0,2,2,1,3,0.8,44842,0.2,1,2858,2,1,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361
D106,0,1,0,2,3,1,8,0.3,44837,0.7,0,2789,1,0,0.039018442,0.000152416,256,0.3,5.545177444,-0.84729786
D106,0,1,0,2,4,1,3,0,0/10,1,0,1073,0,1,0.001219326,0.004877305,0.25,0.000001,-1.386294361,-13.81550956
D106,0,1,0,2,5,1,8,0,0/10,1,0,2394,0,1,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956
D106,0,1,0,2,6,1,4,0.8,44842,0.2,1,1275,1,1,0.002438653,0.002438653,1,0.8,0,1.386294361
D106,0,1,0,2,7,1,5,0.2,44836,0.8,0,1704,2,1,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361
D106,0,1,0,2,8,1,4,0.5,44839,0.5,0,3113,2,1,0.002438653,0.002438653,1,0.5,0,0
D106,0,1,0,2,9,1,3,0.1,44835,0.9,0,1210,0,1,0.001219326,0.004877305,0.25,0.1,-1.386294361,-2.197224577
D106,0,1,0,2,10,1,2,1,44844,0,1,1355,1,1,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956
D106,0,1,0,2,11,1,8,0.2,44836,0.8,0,912,1,0,0.039018442,0.000152416,256,0.2,5.545177444,-1.386294361
D106,0,1,0,2,12,1,6,0,0/10,1,0,1137,0,1,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956
D106,0,1,0,2,13,1,5,0.1,44835,0.9,0,956,0,1,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577
D106,0,1,0,2,14,1,4,0.1,44835,0.9,0,1292,0,1,0.002438653,0.002438653,1,0.1,0,-2.197224577
D106,0,1,0,2,15,1,5,0.4,44838,0.6,1,2176,1,1,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108
D106,0,1,0,2,16,1,1,0.6,44840,0.4,0,2147,0,1,0.000304832,0.019509221,0.015625,0.6,-4.158883083,0.405465108
D106,0,1,0,2,17,1,3,0.7,44841,0.3,1,1742,0,0,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786
D106,0,1,0,2,18,1,8,0.1,44835,0.9,0,2368,1,0,0.039018442,0.000152416,256,0.1,5.545177444,-2.197224577
D106,0,1,0,2,19,1,4,0.4,44838,0.6,0,1290,0,1,0.002438653,0.002438653,1,0.4,0,-0.405465108
D106,0,1,0,2,20,1,6,0.4,44838,0.6,1,1783,1,1,0.009754611,0.000609663,16,0.4,2.772588722,-0.405465108
D106,0,1,0,2,21,1,2,0.8,44842,0.2,1,1758,0,0,0.000609663,0.009754611,0.0625,0.8,-2.772588722,1.386294361
D106,0,1,0,2,22,1,6,0.6,44840,0.4,1,1638,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D106,0,1,0,2,23,1,2,0.1,44835,0.9,0,935,0,1,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577
D106,0,1,0,2,24,1,2,0.9,44843,0.1,1,944,0,0,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577
D106,0,1,0,2,25,1,4,0.3,44837,0.7,0,996,0,1,0.002438653,0.002438653,1,0.3,0,-0.84729786
D106,0,1,0,2,26,1,3,1,44844,0,1,1459,1,1,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956
D106,0,1,0,2,27,1,5,0.3,44837,0.7,0,1277,1,0,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786
D106,0,1,0,2,28,1,3,0.9,44843,0.1,1,1248,1,1,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577
D106,0,1,0,2,29,1,4,1,44844,0,1,1188,1,1,0.002438653,0.002438653,1,0.999999,0,13.81550956
D106,0,1,0,2,30,1,4,0.7,44841,0.3,1,1077,1,1,0.002438653,0.002438653,1,0.7,0,0.84729786
D106,0,1,0,2,31,1,2,0.5,44839,0.5,0,1282,0,1,0.000609663,0.009754611,0.0625,0.5,-2.772588722,0
D106,0,1,0,2,32,1,0,0.6,44840,0.4,0,1726,0,1,0.000152416,0.039018442,0.00390625,0.6,-5.545177444,0.405465108
D106,0,1,0,2,33,1,6,0.3,44837,0.7,0,3002,1,0,0.009754611,0.000609663,16,0.3,2.772588722,-0.84729786
D106,0,1,0,2,34,1,6,0.6,44840,0.4,1,1388,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D106,0,1,0,2,35,1,4,1,44844,0,1,1083,1,1,0.002438653,0.002438653,1,0.999999,0,13.81550956
D106,0,1,0,2,1,2,1,0.9,44843,0.1,0,1284,0,1,0.000304832,0.019509221,0.015625,0.9,-4.158883083,2.197224577
D106,0,1,0,2,2,2,6,0.6,44840,0.4,1,1009,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D106,0,1,0,2,3,2,1,0.7,44841,0.3,0,1202,0,1,0.000304832,0.019509221,0.015625,0.7,-4.158883083,0.84729786
D106,0,1,0,2,4,2,6,0,0/10,1,0,1169,0,1,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956
D106,0,1,0,2,5,2,5,0.1,44835,0.9,0,1955,0,1,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577
D106,0,1,0,2,6,2,3,0.8,44842,0.2,1,1822,2,1,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361
D106,0,1,0,2,7,2,4,0.3,44837,0.7,0,1470,0,1,0.002438653,0.002438653,1,0.3,0,-0.84729786
D106,0,1,0,2,8,2,3,0.2,44836,0.8,0,874,0,1,0.001219326,0.004877305,0.25,0.2,-1.386294361,-1.386294361
D106,0,1,0,2,9,2,5,0.5,44839,0.5,1,903,1,1,0.004877305,0.001219326,4.000000001,0.5,1.386294361,0
D106,0,1,0,2,10,2,6,0.1,44835,0.9,0,1915,1,0,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577
D106,0,1,0,2,11,2,6,0.9,44843,0.1,1,1174,1,1,0.009754611,0.000609663,16,0.9,2.772588722,2.197224577
D106,0,1,0,2,12,2,5,0.8,44842,0.2,1,1006,1,1,0.004877305,0.001219326,4.000000001,0.8,1.386294361,1.386294361
D106,0,1,0,2,13,2,6,1,44844,0,1,903,1,1,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956
D106,0,1,0,2,14,2,8,0,0/10,1,0,965,0,1,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956
D106,0,1,0,2,15,2,4,0.4,44838,0.6,1,1883,0,0,0.002438653,0.002438653,1,0.4,0,-0.405465108
D106,0,1,0,2,16,2,6,1,44844,0,1,1233,1,1,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956
D106,0,1,0,2,17,2,0,0.7,44841,0.3,1,1087,0,0,0.000152416,0.039018442,0.00390625,0.7,-5.545177444,0.84729786
D106,0,1,0,2,18,2,3,0.9,44843,0.1,1,2029,1,1,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577
D106,0,1,0,2,19,2,3,0.7,44841,0.3,0,1805,0,1,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786
D106,0,1,0,2,20,2,6,0.8,44842,0.2,1,883,1,1,0.009754611,0.000609663,16,0.8,2.772588722,1.386294361
D106,0,1,0,2,21,2,3,1,44844,0,1,1951,1,1,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956
D106,0,1,0,2,22,2,5,0.3,44837,0.7,0,2217,1,0,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786
D106,0,1,0,2,23,2,2,0.9,44843,0.1,1,1194,0,0,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577
D106,0,1,0,2,24,2,5,0.4,44838,0.6,1,1818,1,1,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108
D106,0,1,0,2,25,2,7,0.1,44835,0.9,1,1962,1,1,0.019509221,0.000304832,64.00000001,0.1,4.158883083,-2.197224577
D106,0,1,0,2,26,2,5,0.2,44836,0.8,0,2187,2,1,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361
D106,0,1,0,2,27,2,5,0,0/10,1,0,1079,0,1,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956
D106,0,1,0,2,28,2,4,0.5,44839,0.5,0,2738,2,1,0.002438653,0.002438653,1,0.5,0,0
D106,0,1,0,2,29,2,7,0,0/10,1,0,1381,0,1,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956
D106,0,1,0,2,30,2,2,0.1,44835,0.9,0,1300,0,1,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577
D106,0,1,0,2,31,2,2,0.2,44836,0.8,0,1112,0,1,0.000609663,0.009754611,0.0625,0.2,-2.772588722,-1.386294361
D106,0,1,0,2,32,2,4,0.7,44841,0.3,1,1315,1,1,0.002438653,0.002438653,1,0.7,0,0.84729786
D106,0,1,0,2,33,2,8,0.4,44838,0.6,1,2326,1,1,0.039018442,0.000152416,256,0.4,5.545177444,-0.405465108
D106,0,1,0,2,34,2,7,0.3,44837,0.7,1,1723,1,1,0.019509221,0.000304832,64.00000001,0.3,4.158883083,-0.84729786
D106,0,1,0,2,35,2,4,0.2,44836,0.8,0,1038,0,1,0.002438653,0.002438653,1,0.2,0,-1.386294361
D118,1,0,0,1,1,1,6,0.6,44840,0.4,1,1523,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D118,1,0,0,1,2,1,6,0.6,44840,0.4,1,2268,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D118,1,0,0,1,3,1,4,0.1,44835,0.9,0,4624,0,1,0.002438653,0.002438653,1,0.1,0,-2.197224577
D118,1,0,0,1,4,1,3,0,0/10,1,0,1570,0,1,0.001219326,0.004877305,0.25,0.000001,-1.386294361,-13.81550956
D118,1,0,0,1,5,1,0,0.6,44840,0.4,0,4135,0,1,0.000152416,0.039018442,0.00390625,0.6,-5.545177444,0.405465108
D118,1,0,0,1,6,1,4,0.3,44837,0.7,,6000,0,0,0.002438653,0.002438653,1,0.3,0,-0.84729786
D118,1,0,0,1,7,1,4,1,44844,0,1,1489,1,1,0.002438653,0.002438653,1,0.999999,0,13.81550956
D118,1,0,0,1,8,1,4,1,44844,0,1,1262,1,1,0.002438653,0.002438653,1,0.999999,0,13.81550956
D118,1,0,0,1,9,1,3,1,44844,0,1,1408,1,1,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956
D118,1,0,0,1,10,1,2,0.9,44843,0.1,1,2560,0,0,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577
D118,1,0,0,1,11,1,8,0.1,44835,0.9,0,4260,1,0,0.039018442,0.000152416,256,0.1,5.545177444,-2.197224577
D118,1,0,0,1,12,1,6,0.3,44837,0.7,0,5509,1,0,0.009754611,0.000609663,16,0.3,2.772588722,-0.84729786
D118,1,0,0,1,13,1,8,0.2,44836,0.8,,6000,1,0,0.039018442,0.000152416,256,0.2,5.545177444,-1.386294361
D118,1,0,0,1,14,1,5,0.3,44837,0.7,1,4564,1,1,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786
D118,1,0,0,1,15,1,4,0.7,44841,0.3,1,3016,1,1,0.002438653,0.002438653,1,0.7,0,0.84729786
D118,1,0,0,1,16,1,6,0.1,44835,0.9,0,1962,1,0,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577
D118,1,0,0,1,17,1,5,0.1,44835,0.9,0,4355,0,1,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577
D118,1,0,0,1,18,1,4,0.5,44839,0.5,0,4806,2,1,0.002438653,0.002438653,1,0.5,0,0
D118,1,0,0,1,19,1,5,0.2,44836,0.8,0,3957,2,1,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361
D118,1,0,0,1,20,1,6,0,0/10,1,0,2668,0,1,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956
D118,1,0,0,1,21,1,3,0.1,44835,0.9,0,2425,0,1,0.001219326,0.004877305,0.25,0.1,-1.386294361,-2.197224577
D118,1,0,0,1,22,1,2,1,44844,0,1,1144,1,1,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956
D118,1,0,0,1,23,1,4,0.4,44838,0.6,1,5852,0,0,0.002438653,0.002438653,1,0.4,0,-0.405465108
D118,1,0,0,1,24,1,2,0.5,44839,0.5,0,3882,0,1,0.000609663,0.009754611,0.0625,0.5,-2.772588722,0
D118,1,0,0,1,25,1,3,0.9,44843,0.1,1,3252,1,1,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577
D118,1,0,0,1,26,1,1,0.6,44840,0.4,1,5879,0,0,0.000304832,0.019509221,0.015625,0.6,-4.158883083,0.405465108
D118,1,0,0,1,27,1,5,0.4,44838,0.6,1,5070,1,1,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108
D118,1,0,0,1,28,1,4,0.8,44842,0.2,1,3551,1,1,0.002438653,0.002438653,1,0.8,0,1.386294361
D118,1,0,0,1,29,1,2,0.1,44835,0.9,0,2208,0,1,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577
D118,1,0,0,1,30,1,3,0.7,44841,0.3,,6000,0,0,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786
D118,1,0,0,1,31,1,6,0.4,44838,0.6,,6000,1,0,0.009754611,0.000609663,16,0.4,2.772588722,-0.405465108
D118,1,0,0,1,32,1,3,0.8,44842,0.2,1,1796,2,1,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361
D118,1,0,0,1,33,1,2,0.8,44842,0.2,1,4519,0,0,0.000609663,0.009754611,0.0625,0.8,-2.772588722,1.386294361
D118,1,0,0,1,34,1,8,0.3,44837,0.7,,6000,1,0,0.039018442,0.000152416,256,0.3,5.545177444,-0.84729786
D118,1,0,0,1,35,1,8,0,0/10,1,0,1005,0,1,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956
D118,1,0,0,1,1,2,6,0.8,44842,0.2,1,1189,1,1,0.009754611,0.000609663,16,0.8,2.772588722,1.386294361
D118,1,0,0,1,2,2,5,0.8,44842,0.2,1,1830,1,1,0.004877305,0.001219326,4.000000001,0.8,1.386294361,1.386294361
D118,1,0,0,1,3,2,5,0.5,44839,0.5,1,2455,1,1,0.004877305,0.001219326,4.000000001,0.5,1.386294361,0
D118,1,0,0,1,4,2,7,0.1,44835,0.9,0,2133,1,0,0.019509221,0.000304832,64.00000001,0.1,4.158883083,-2.197224577
D118,1,0,0,1,5,2,3,0.9,44843,0.1,1,3128,1,1,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577
D118,1,0,0,1,6,2,8,0,0/10,1,0,1483,0,1,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956
D118,1,0,0,1,7,2,5,0.1,44835,0.9,0,2368,0,1,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577
D118,1,0,0,1,8,2,3,0.2,44836,0.8,0,1321,0,1,0.001219326,0.004877305,0.25,0.2,-1.386294361,-1.386294361
D118,1,0,0,1,9,2,2,0.1,44835,0.9,0,2206,0,1,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577
D118,1,0,0,1,10,2,5,0.4,44838,0.6,1,3888,1,1,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108
D118,1,0,0,1,11,2,2,0.9,44843,0.1,1,2253,0,0,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577
D118,1,0,0,1,12,2,4,0.2,44836,0.8,0,3171,0,1,0.002438653,0.002438653,1,0.2,0,-1.386294361
D118,1,0,0,1,13,2,4,0.3,44837,0.7,0,2708,0,1,0.002438653,0.002438653,1,0.3,0,-0.84729786
D118,1,0,0,1,14,2,7,0,0/10,1,0,1339,0,1,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956
D118,1,0,0,1,15,2,6,1,44844,0,1,885,1,1,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956
D118,1,0,0,1,16,2,0,0.7,44841,0.3,1,4482,0,0,0.000152416,0.039018442,0.00390625,0.7,-5.545177444,0.84729786
D118,1,0,0,1,17,2,1,0.7,44841,0.3,1,5425,0,0,0.000304832,0.019509221,0.015625,0.7,-4.158883083,0.84729786
D118,1,0,0,1,18,2,4,0.4,44838,0.6,1,3041,0,0,0.002438653,0.002438653,1,0.4,0,-0.405465108
D118,1,0,0,1,19,2,3,0.7,44841,0.3,1,3425,0,0,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786
D118,1,0,0,1,20,2,7,0.3,44837,0.7,0,3394,1,0,0.019509221,0.000304832,64.00000001,0.3,4.158883083,-0.84729786
D118,1,0,0,1,21,2,3,1,44844,0,1,3177,1,1,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956
D118,1,0,0,1,22,2,4,0.7,44841,0.3,1,1444,1,1,0.002438653,0.002438653,1,0.7,0,0.84729786
D118,1,0,0,1,23,2,2,0.2,44836,0.8,0,818,0,1,0.000609663,0.009754611,0.0625,0.2,-2.772588722,-1.386294361
D118,1,0,0,1,24,2,8,0.4,44838,0.6,0,2129,1,0,0.039018442,0.000152416,256,0.4,5.545177444,-0.405465108
D118,1,0,0,1,25,2,5,0.2,44836,0.8,0,935,2,1,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361
D118,1,0,0,1,26,2,6,0.9,44843,0.1,1,921,1,1,0.009754611,0.000609663,16,0.9,2.772588722,2.197224577
D118,1,0,0,1,27,2,5,0,0/10,1,0,803,0,1,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956
D118,1,0,0,1,28,2,1,0.9,44843,0.1,1,2450,0,0,0.000304832,0.019509221,0.015625,0.9,-4.158883083,2.197224577
D118,1,0,0,1,29,2,3,0.8,44842,0.2,1,1934,2,1,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361
D118,1,0,0,1,30,2,6,0.6,44840,0.4,1,2187,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D118,1,0,0,1,31,2,5,0.3,44837,0.7,0,4781,1,0,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786
D118,1,0,0,1,32,2,4,0.5,44839,0.5,1,4854,2,1,0.002438653,0.002438653,1,0.5,0,0
D118,1,0,0,1,33,2,6,0.1,44835,0.9,0,854,1,0,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577
D118,1,0,0,1,34,2,6,0,0/10,1,0,724,0,1,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956
D118,1,0,0,1,35,2,6,1,44844,0,1,919,1,1,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956
D118,0,1,0,2,1,1,3,0.9,44843,0.1,1,2579,1,1,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577
D118,0,1,0,2,2,1,6,0.6,44840,0.4,1,3069,1,1,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108
D118,0,1,0,2,3,1,1,0.3,44837,0.7,0,2372,0,1,0.000304832,0.019509221,0.015625,0.3,-4.158883083,-0.84729786
D118,0,1,0,2,4,1,2,0.3,44837,0.7,0,2700,0,1,0.000609663,0.009754611,0.0625,0.3,-2.772588722,-0.84729786
D118,0,1,0,2,5,1,5,0.6,44840,0.4,1,3320,1,1,0.004877305,0.001219326,4.000000001,0.6,1.386294361,0.405465108
D118,0,1,0,2,6,1,6,0.1,44835,0.9,0,2872,1,0,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577
D118,0,1,0,2,7,1,3,0.7,44841,0.3,1,5539,0,0,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786
D118,0,1,0,2,8,1,4,0.5,44839,0.5,,6000,2,0,0.002438653,0.002438653,1,0.5,0,0
D118,0,1,0,2,9,1,3,0.6,44840,0.4,0,3882,0,1,0.001219326,0.004877305,0.25,0.6,-1.386294361,0.405465108
D118,0,1,0,2,10,1,1,0.8,44842,0.2,1,4070,0,0,0.000304832,0.019509221,0.015625,0.8,-4.158883083,1.386294361
D118,0,1,0,2,11,1,5,0.2,44836,0.8,0,3199,2,1,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361
D118,0,1,0,2,12,1,5,0.3,44837,0.7,0,3541,1,0,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786
D118,0,1,0,2,13,1,5,0.4,44838,0.6,1,5723,1,1,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108
D118,0,1,0,2,14,1,6,0,0/10,1,0,1133,0,1,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956
D118,0,1,0,2,15,1,4,0.3,44837,0.7,0,4177,0,1,0.002438653,0.002438653,1,0.3,0,-0.84729786
D118,0,1,0,2,16,1,2,0.9,44843,0.1,1,1226,0,0,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577
D118,0,1,0,2,17,1,1,0.4,44838,0.6,0,4035,0,1,0.000304832,0.019509221,0.015625,0.4,-4.158883083,-0.405465108
D118,0,1,0,2,18,1,7,0,0/10,1,0,1098,0,1,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956
D118,0,1,0,2,19,1,7,0.2,44836,0.8,0,3542,1,0,0.019509221,0.000304832,64.00000001,0.2,4.158883083,-1.386294361
