PtID,CompletedProtocol,Condition,IsSR,NormalFirst,SessionTime,StartKSS,EndKSS,TrialNo,TaskVersion,NoBlkBall,OddsA,OddsB,CorrectResp,PtResp,RT,IsCorrect,NoBrainers,NoBrainersTotal,Accuracy,L(X|A),L(X|B), LR(A) ,Prior(A),LogLLA,LogBaserate,post_odds,post_prob,IsEasy
41,1,3,1,0,1,3,3,35,4,6,0.6,0.4,1,1,1801,1,0,7,0.714285714,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
41,1,3,1,0,2,5,6,1,6,4,0.3,0.7,0,0,2030,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
41,1,3,1,0,2,5,6,2,6,3,0.3,0.7,0,0,1805,1,0,,,0.001219326,0.004877305,0.25,0.3,-1.386294361,-0.84729786,0.107142857,0.09677,1
41,1,3,1,0,2,5,6,3,6,1,0.8,0.2,0,1,1846,0,0,,,0.000304832,0.019509221,0.015625,0.8,-4.158883083,1.386294361,0.0625,0.05882,1
41,1,3,1,0,2,5,6,4,6,2,0,1,0,0,1245,1,1,,,0.000609663,0.009754611,0.0625,0.000001,-2.772588722,-13.81550956,6.25001E-08,0.00000,1
41,1,3,1,0,2,5,6,5,6,3,0.7,0.3,0,1,1672,0,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
41,1,3,1,0,2,5,6,6,6,4,0.5,0.5,2,0,2667,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
41,1,3,1,0,2,5,6,7,6,3,0.9,0.1,1,1,1538,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
41,1,3,1,0,2,5,6,8,6,3,0.6,0.4,0,1,1852,0,0,,,0.001219326,0.004877305,0.25,0.6,-1.386294361,0.405465108,0.375,0.27273,0
41,1,3,1,0,2,5,6,9,6,3,0.4,0.6,0,0,1969,1,0,,,0.001219326,0.004877305,0.25,0.4,-1.386294361,-0.405465108,0.166666667,0.14286,1
41,1,3,1,0,2,5,6,10,6,5,1,0,1,1,1089,1,1,,,0.004877305,0.001219326,4.000000001,0.999999,1.386294361,13.81550956,3999996.008,1.00000,1
41,1,3,1,0,2,5,6,11,6,8,0.2,0.8,1,0,1307,0,0,,,0.039018442,0.000152416,256,0.2,5.545177444,-1.386294361,63.99999998,0.98462,1
41,1,3,1,0,2,5,6,12,6,5,0.3,0.7,1,0,1366,0,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
41,1,3,1,0,2,5,6,13,6,6,0,1,0,0,1220,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
41,1,3,1,0,2,5,6,14,6,8,0.3,0.7,1,0,2243,0,0,,,0.039018442,0.000152416,256,0.3,5.545177444,-0.84729786,109.7142857,0.99097,1
41,1,3,1,0,2,5,6,15,6,5,0.4,0.6,1,0,2861,0,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
41,1,3,1,0,2,5,6,16,6,1,0.5,0.5,0,0,2137,1,0,,,0.000304832,0.019509221,0.015625,0.5,-4.158883083,0,0.015625,0.01538,1
41,1,3,1,0,2,5,6,17,6,4,0.8,0.2,1,1,1900,1,0,,,0.002438653,0.002438653,1,0.8,0,1.386294361,4,0.80000,0
41,1,3,1,0,2,5,6,18,6,3,0.8,0.2,2,1,1785,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
41,1,3,1,0,2,5,6,19,6,2,0.9,0.1,0,1,1411,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
41,1,3,1,0,2,5,6,20,6,6,0.6,0.4,1,1,1563,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
41,1,3,1,0,2,5,6,21,6,6,0.6,0.4,1,1,1596,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
41,1,3,1,0,2,5,6,22,6,4,0.4,0.6,0,0,2217,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
41,1,3,1,0,2,5,6,23,6,4,0.7,0.3,1,1,1387,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
41,1,3,1,0,2,5,6,24,6,6,1,0,1,1,866,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
41,1,3,1,0,2,5,6,25,6,5,0.2,0.8,2,0,1230,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
41,1,3,1,0,2,5,6,26,6,8,0.1,0.9,1,0,1277,0,0,,,0.039018442,0.000152416,256,0.1,5.545177444,-2.197224577,28.44444444,0.96604,1
41,1,3,1,0,2,5,6,27,6,2,0.3,0.7,0,0,1345,1,0,,,0.000609663,0.009754611,0.0625,0.3,-2.772588722,-0.84729786,0.026785714,0.02609,1
41,1,3,1,0,2,5,6,28,6,6,0.1,0.9,1,0,1119,0,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
41,1,3,1,0,2,5,6,29,6,6,0.4,0.6,1,0,1396,0,0,,,0.009754611,0.000609663,16,0.4,2.772588722,-0.405465108,10.66666667,0.91429,1
41,1,3,1,0,2,5,6,30,6,5,0.1,0.9,0,0,1157,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
41,1,3,1,0,2,5,6,31,6,5,0,1,0,0,925,1,1,,,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956,4E-06,0.00000,1
41,1,3,1,0,2,5,6,32,6,1,0.1,0.9,0,0,1423,1,0,,,0.000304832,0.019509221,0.015625,0.1,-4.158883083,-2.197224577,0.001736111,0.00173,1
41,1,3,1,0,2,5,6,33,6,7,1,0,1,1,997,1,1,,,0.019509221,0.000304832,64.00000001,0.999999,4.158883083,13.81550956,63999936.11,1.00000,1
41,1,3,1,0,2,5,6,34,6,2,1,0,1,1,1014,1,1,,,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
41,1,3,1,0,2,5,6,35,6,6,0.3,0.7,1,0,1404,0,0,7,0.657142857,0.009754611,0.000609663,16,0.3,2.772588722,-0.84729786,6.857142858,0.87273,1
48,1,1,0,1,1,3,3,1,1,5,0.3,0.7,1,0,1711,0,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
48,1,1,0,1,1,3,3,2,1,4,0.7,0.3,1,1,1864,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
48,1,1,0,1,1,3,3,3,1,2,0.2,0.8,0,0,1821,1,0,,,0.000609663,0.009754611,0.0625,0.2,-2.772588722,-1.386294361,0.015625,0.01538,1
48,1,1,0,1,1,3,3,4,1,4,0.5,0.5,2,1,2915,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
48,1,1,0,1,1,3,3,5,1,5,0.8,0.2,1,1,1361,1,0,,,0.004877305,0.001219326,4.000000001,0.8,1.386294361,1.386294361,16,0.94118,1
48,1,1,0,1,1,3,3,6,1,3,0.7,0.3,0,1,2400,0,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
48,1,1,0,1,1,3,3,7,1,5,0.2,0.8,2,0,3467,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
48,1,1,0,1,1,3,3,8,1,6,0.8,0.2,1,1,1727,1,0,,,0.009754611,0.000609663,16,0.8,2.772588722,1.386294361,63.99999998,0.98462,1
48,1,1,0,1,1,3,3,9,1,7,0.1,0.9,1,0,2683,0,0,,,0.019509221,0.000304832,64.00000001,0.1,4.158883083,-2.197224577,7.111111111,0.87671,1
48,1,1,0,1,1,3,3,10,1,2,0.9,0.1,0,0,3798,1,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
48,1,1,0,1,1,3,3,11,1,6,0.6,0.4,1,1,2123,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
48,1,1,0,1,1,3,3,12,1,4,0.4,0.6,0,1,2549,0,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
48,1,1,0,1,1,3,3,13,1,3,1,0,1,1,2009,1,1,,,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956,249999.7505,1.00000,1
48,1,1,0,1,1,3,3,14,1,5,0.1,0.9,0,0,3533,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
48,1,1,0,1,1,3,3,15,1,2,0.1,0.9,0,0,2392,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
48,1,1,0,1,1,3,3,16,1,6,1,0,1,1,1378,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
48,1,1,0,1,1,3,3,17,1,6,0.1,0.9,1,1,3208,1,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
48,1,1,0,1,1,3,3,18,1,3,0.9,0.1,1,1,1452,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
48,1,1,0,1,1,3,3,19,1,1,0.9,0.1,0,0,3186,1,0,,,0.000304832,0.019509221,0.015625,0.9,-4.158883083,2.197224577,0.140625,0.12329,1
48,1,1,0,1,1,3,3,20,1,1,0.7,0.3,0,1,2417,0,0,,,0.000304832,0.019509221,0.015625,0.7,-4.158883083,0.84729786,0.036458333,0.03518,1
48,1,1,0,1,1,3,3,21,1,5,0,1,0,0,2198,1,1,,,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956,4E-06,0.00000,1
48,1,1,0,1,1,3,3,22,1,8,0,1,0,0,1823,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
48,1,1,0,1,1,3,3,23,1,7,0.3,0.7,1,0,1769,0,0,,,0.019509221,0.000304832,64.00000001,0.3,4.158883083,-0.84729786,27.42857143,0.96482,1
48,1,1,0,1,1,3,3,24,1,6,0.9,0.1,1,1,1033,1,0,,,0.009754611,0.000609663,16,0.9,2.772588722,2.197224577,143.9999999,0.99310,1
48,1,1,0,1,1,3,3,25,1,4,0.2,0.8,0,0,2010,1,0,,,0.002438653,0.002438653,1,0.2,0,-1.386294361,0.25,0.20000,0
48,1,1,0,1,1,3,3,26,1,5,0.4,0.6,1,0,3046,0,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
48,1,1,0,1,1,3,3,27,1,6,0,1,0,0,1869,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
48,1,1,0,1,1,3,3,28,1,4,0.3,0.7,0,0,1488,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
48,1,1,0,1,1,3,3,29,1,3,0.8,0.2,2,1,3025,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
48,1,1,0,1,1,3,3,30,1,0,0.7,0.3,0,0,3200,1,0,,,0.000152416,0.039018442,0.00390625,0.7,-5.545177444,0.84729786,0.009114583,0.00903,1
48,1,1,0,1,1,3,3,31,1,7,0,1,0,0,1719,1,1,,,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956,6.40001E-05,0.00006,1
48,1,1,0,1,1,3,3,32,1,8,0.4,0.6,1,1,2667,1,0,,,0.039018442,0.000152416,256,0.4,5.545177444,-0.405465108,170.6666666,0.99417,1
48,1,1,0,1,1,3,3,33,1,5,0.5,0.5,1,1,2105,1,0,,,0.004877305,0.001219326,4.000000001,0.5,1.386294361,0,4,0.80000,0
48,1,1,0,1,1,3,3,34,1,3,0.2,0.8,0,0,2447,1,0,,,0.001219326,0.004877305,0.25,0.2,-1.386294361,-1.386294361,0.0625,0.05882,1
48,1,1,0,1,1,3,3,35,1,6,1,0,1,1,1349,1,1,7,0.8,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
48,1,1,0,1,2,4,4,1,2,1,1,0,1,1,1657,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
48,1,1,0,1,2,4,4,2,2,3,0,1,0,0,1593,1,1,,,0.001219326,0.004877305,0.25,0.000001,-1.386294361,-13.81550956,2.5E-07,0.00000,1
48,1,1,0,1,2,4,4,3,2,1,1,0,1,1,2369,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
48,1,1,0,1,2,4,4,4,2,4,0.5,0.5,2,1,1794,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
48,1,1,0,1,2,4,4,5,2,6,0.1,0.9,1,0,2377,0,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
48,1,1,0,1,2,4,4,6,2,3,0.5,0.5,0,1,1472,0,0,,,0.001219326,0.004877305,0.25,0.5,-1.386294361,0,0.25,0.20000,0
48,1,1,0,1,2,4,4,7,2,2,0.6,0.4,0,0,2051,1,0,,,0.000609663,0.009754611,0.0625,0.6,-2.772588722,0.405465108,0.09375,0.08571,1
48,1,1,0,1,2,4,4,8,2,6,0.5,0.5,1,1,1624,1,0,,,0.009754611,0.000609663,16,0.5,2.772588722,0,16,0.94118,1
48,1,1,0,1,2,4,4,9,2,3,0.7,0.3,0,1,2105,0,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
48,1,1,0,1,2,4,4,10,2,4,0.9,0.1,1,1,1643,1,0,,,0.002438653,0.002438653,1,0.9,0,2.197224577,8.999999997,0.90000,1
48,1,1,0,1,2,4,4,11,2,1,0.3,0.7,0,0,1554,1,0,,,0.000304832,0.019509221,0.015625,0.3,-4.158883083,-0.84729786,0.006696429,0.00665,1
48,1,1,0,1,2,4,4,12,2,0,0.8,0.2,0,0,3007,1,0,,,0.000152416,0.039018442,0.00390625,0.8,-5.545177444,1.386294361,0.015625,0.01538,1
48,1,1,0,1,2,4,4,13,2,5,0.3,0.7,1,1,2435,1,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
48,1,1,0,1,2,4,4,14,2,6,0,1,0,0,1166,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
48,1,1,0,1,2,4,4,15,2,5,0.4,0.6,1,1,2455,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
48,1,1,0,1,2,4,4,16,2,5,0.9,0.1,1,1,1489,1,0,,,0.004877305,0.001219326,4.000000001,0.9,1.386294361,2.197224577,35.99999998,0.97297,1
48,1,1,0,1,2,4,4,17,2,1,1,0,1,1,848,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
48,1,1,0,1,2,4,4,18,2,7,0.4,0.6,1,1,3022,1,0,,,0.019509221,0.000304832,64.00000001,0.4,4.158883083,-0.405465108,42.66666666,0.97710,1
48,1,1,0,1,2,4,4,19,2,4,0.4,0.6,0,0,2498,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
48,1,1,0,1,2,4,4,20,2,2,0.9,0.1,0,1,1165,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
48,1,1,0,1,2,4,4,21,2,7,0.6,0.4,1,1,1353,1,0,,,0.019509221,0.000304832,64.00000001,0.6,4.158883083,0.405465108,95.99999996,0.98969,1
48,1,1,0,1,2,4,4,22,2,4,0.7,0.3,1,1,1200,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
48,1,1,0,1,2,4,4,23,2,8,0,1,0,0,980,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
48,1,1,0,1,2,4,4,24,2,5,0.1,0.9,0,0,1697,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
48,1,1,0,1,2,4,4,25,2,4,0.3,0.7,0,0,1559,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
48,1,1,0,1,2,4,4,26,2,2,1,0,1,1,867,1,1,,,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
48,1,1,0,1,2,4,4,27,2,2,0.1,0.9,0,0,1369,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
48,1,1,0,1,2,4,4,28,2,3,0.9,0.1,1,1,1205,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
48,1,1,0,1,2,4,4,29,2,0,0.9,0.1,0,0,2725,1,0,,,0.000152416,0.039018442,0.00390625,0.9,-5.545177444,2.197224577,0.03515625,0.03396,1
48,1,1,0,1,2,4,4,30,2,5,0.2,0.8,2,0,2301,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
48,1,1,0,1,2,4,4,31,2,6,0.2,0.8,1,0,1310,0,0,,,0.009754611,0.000609663,16,0.2,2.772588722,-1.386294361,4,0.80000,0
48,1,1,0,1,2,4,4,32,2,3,0.8,0.2,2,1,2212,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
48,1,1,0,1,2,4,4,33,2,2,0.4,0.6,0,0,1309,1,0,,,0.000609663,0.009754611,0.0625,0.4,-2.772588722,-0.405465108,0.041666667,0.04000,1
48,1,1,0,1,2,4,4,34,2,2,0.7,0.3,0,1,1747,0,0,,,0.000609663,0.009754611,0.0625,0.7,-2.772588722,0.84729786,0.145833333,0.12727,1
48,1,1,0,1,2,4,4,35,2,6,0.6,0.4,1,1,1538,1,0,7,0.828571429,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
48,1,2,1,1,1,5,7,1,5,2,0.6,0.4,0,0,3128,1,0,,,0.000609663,0.009754611,0.0625,0.6,-2.772588722,0.405465108,0.09375,0.08571,1
48,1,2,1,1,1,5,7,2,5,3,0.7,0.3,0,1,4915,0,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
48,1,2,1,1,1,5,7,3,5,4,0.7,0.3,1,1,2153,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
48,1,2,1,1,1,5,7,4,5,4,0.4,0.6,0,0,3287,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
48,1,2,1,1,1,5,7,5,5,4,0.3,0.7,0,0,2161,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
48,1,2,1,1,1,5,7,6,5,5,0.6,0.4,1,1,1729,1,0,,,0.004877305,0.001219326,4.000000001,0.6,1.386294361,0.405465108,5.999999999,0.85714,1
48,1,2,1,1,1,5,7,7,5,3,0.6,0.4,0,1,3579,0,0,,,0.001219326,0.004877305,0.25,0.6,-1.386294361,0.405465108,0.375,0.27273,0
48,1,2,1,1,1,5,7,8,5,7,0.2,0.8,1,1,3180,1,0,,,0.019509221,0.000304832,64.00000001,0.2,4.158883083,-1.386294361,16,0.94118,1
48,1,2,1,1,1,5,7,9,5,5,0.2,0.8,2,0,1798,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
48,1,2,1,1,1,5,7,10,5,6,0.7,0.3,1,1,2450,1,0,,,0.009754611,0.000609663,16,0.7,2.772588722,0.84729786,37.33333331,0.97391,1
48,1,2,1,1,1,5,7,11,5,3,0.8,0.2,2,1,2189,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
48,1,2,1,1,1,5,7,12,5,4,0,1,0,0,1485,1,1,,,0.002438653,0.002438653,1,0.000001,0,-13.81550956,1E-06,0.00000,1
48,1,2,1,1,1,5,7,13,5,7,0.5,0.5,1,1,2152,1,0,,,0.019509221,0.000304832,64.00000001,0.5,4.158883083,0,63.99999998,0.98462,1
48,1,2,1,1,1,5,7,14,5,3,0.9,0.1,1,1,2220,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
48,1,2,1,1,1,5,7,15,5,6,1,0,1,1,1614,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
48,1,2,1,1,1,5,7,16,5,1,0,1,0,0,1074,1,1,,,0.000304832,0.019509221,0.015625,0.000001,-4.158883083,-13.81550956,1.5625E-08,0.00000,1
48,1,2,1,1,1,5,7,17,5,0,0.8,0.2,0,0,2823,1,0,,,0.000152416,0.039018442,0.00390625,0.8,-5.545177444,1.386294361,0.015625,0.01538,1
48,1,2,1,1,1,5,7,18,5,6,0.1,0.9,1,0,3546,0,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
48,1,2,1,1,1,5,7,19,5,3,1,0,1,1,1396,1,1,,,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956,249999.7505,1.00000,1
48,1,2,1,1,1,5,7,20,5,7,0.7,0.3,1,1,1268,1,0,,,0.019509221,0.000304832,64.00000001,0.7,4.158883083,0.84729786,149.3333332,0.99335,1
48,1,2,1,1,1,5,7,21,5,2,0.9,0.1,0,1,2607,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
48,1,2,1,1,1,5,7,22,5,8,1,0,1,1,1228,1,1,,,0.039018442,0.000152416,256,0.999999,5.545177444,13.81550956,255999744.4,1.00000,1
48,1,2,1,1,1,5,7,23,5,0,0.9,0.1,0,0,3345,1,0,,,0.000152416,0.039018442,0.00390625,0.9,-5.545177444,2.197224577,0.03515625,0.03396,1
48,1,2,1,1,1,5,7,24,5,6,0.6,0.4,1,1,1561,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
48,1,2,1,1,1,5,7,25,5,4,0.5,0.5,2,1,2547,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
48,1,2,1,1,1,5,7,26,5,5,0.4,0.6,1,0,2241,0,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
48,1,2,1,1,1,5,7,27,5,5,0.1,0.9,0,0,2060,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
48,1,2,1,1,1,5,7,28,5,7,0,1,0,0,1111,1,1,,,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956,6.40001E-05,0.00006,1
48,1,2,1,1,1,5,7,29,5,2,0.7,0.3,0,0,3473,1,0,,,0.000609663,0.009754611,0.0625,0.7,-2.772588722,0.84729786,0.145833333,0.12727,1
48,1,2,1,1,1,5,7,30,5,5,0.7,0.3,1,1,1517,1,0,,,0.004877305,0.001219326,4.000000001,0.7,1.386294361,0.84729786,9.333333329,0.90323,1
48,1,2,1,1,1,5,7,31,5,5,0,1,0,0,931,1,1,,,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956,4E-06,0.00000,1
48,1,2,1,1,1,5,7,32,5,2,0.4,0.6,0,0,1397,1,0,,,0.000609663,0.009754611,0.0625,0.4,-2.772588722,-0.405465108,0.041666667,0.04000,1
48,1,2,1,1,1,5,7,33,5,3,0.5,0.5,0,0,2580,1,0,,,0.001219326,0.004877305,0.25,0.5,-1.386294361,0,0.25,0.20000,0
48,1,2,1,1,1,5,7,34,5,1,0.3,0.7,0,0,1388,1,0,,,0.000304832,0.019509221,0.015625,0.3,-4.158883083,-0.84729786,0.006696429,0.00665,1
48,1,2,1,1,1,5,7,35,5,5,0.3,0.7,1,0,2532,0,0,7,0.828571429,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
48,1,2,1,1,2,9,7,1,3,7,1,0,1,1,2160,1,1,,,0.019509221,0.000304832,64.00000001,0.999999,4.158883083,13.81550956,63999936.11,1.00000,1
48,1,2,1,1,2,9,7,2,3,3,0.4,0.6,0,0,1760,1,0,,,0.001219326,0.004877305,0.25,0.4,-1.386294361,-0.405465108,0.166666667,0.14286,1
48,1,2,1,1,2,9,7,3,3,4,0.7,0.3,1,1,1788,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
48,1,2,1,1,2,9,7,4,3,1,0.3,0.7,0,0,1956,1,0,,,0.000304832,0.019509221,0.015625,0.3,-4.158883083,-0.84729786,0.006696429,0.00665,1
48,1,2,1,1,2,9,7,5,3,7,0.7,0.3,1,1,1437,1,0,,,0.019509221,0.000304832,64.00000001,0.7,4.158883083,0.84729786,149.3333332,0.99335,1
48,1,2,1,1,2,9,7,6,3,4,0,1,0,0,1110,1,1,,,0.002438653,0.002438653,1,0.000001,0,-13.81550956,1E-06,0.00000,1
48,1,2,1,1,2,9,7,7,3,3,0.9,0.1,1,1,2571,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
48,1,2,1,1,2,9,7,8,3,5,0.6,0.4,1,1,1405,1,0,,,0.004877305,0.001219326,4.000000001,0.6,1.386294361,0.405465108,5.999999999,0.85714,1
48,1,2,1,1,2,9,7,9,3,6,1,0,1,1,1176,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
48,1,2,1,1,2,9,7,10,3,3,0.8,0.2,2,1,3359,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
48,1,2,1,1,2,9,7,11,3,3,0.6,0.4,0,1,1647,0,0,,,0.001219326,0.004877305,0.25,0.6,-1.386294361,0.405465108,0.375,0.27273,0
48,1,2,1,1,2,9,7,12,3,2,0.9,0.1,0,1,1243,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
48,1,2,1,1,2,9,7,13,3,5,0.4,0.6,1,1,1661,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
48,1,2,1,1,2,9,7,14,3,6,0.6,0.4,1,1,2067,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
48,1,2,1,1,2,9,7,15,3,5,0.2,0.8,2,0,3213,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
48,1,2,1,1,2,9,7,16,3,2,1,0,1,1,980,1,1,,,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
48,1,2,1,1,2,9,7,17,3,3,0.3,0.7,0,0,1973,1,0,,,0.001219326,0.004877305,0.25,0.3,-1.386294361,-0.84729786,0.107142857,0.09677,1
